pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,CASEligible
1133500,,bse_fo,SO,GODREJPROP,GODREJPROP26OCT1540PE,PE,GODREJPROP29OCT261540.00PE,,533150,,,GODREJPROP26OCT1540PE,,,5,325,1793298599,1,2,154000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,325,0,6570,5,1,1,1,0,0,1,0,-1,1,0,19000,false
1113651,,bse_fo,SO,BANKBARODA,BANKBARODA26NOV235PE,PE,BANKBARODA26NOV26235.00PE,,532134,,,BANKBARODA26NOV235PE,,,5,2925,1795717799,1,2,23500,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,2925,0,1910,420,1,1,1,0,0,1,0,-1,1,0,175500,false
868602,,bse_fo,SO,POWERGRID,POWERGRID26OCT302.5PE,PE,POWERGRID29OCT26302.50PE,,532898,,,POWERGRID26OCT302.5PE,,,5,1900,1793298599,1,2,30250,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,1900,0,5755,1755,1,1,1,0,0,1,0,-1,1,0,108000,false
1101078,,bse_fo,SO,DELHIVERY,DELHIVERY26NOV475CE,CE,DELHIVERY26NOV26475.00CE,,543529,,,DELHIVERY26NOV475CE,,,5,2075,1795717799,1,2,47500,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,2075,0,2020,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
1126054,,bse_fo,SO,KEI,KEI26NOV4400PE,PE,KEI26NOV264400.00PE,,517569,,,KEI26NOV4400PE,,,5,175,1795717799,1,2,440000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,175,0,37830,5055,1,1,1,0,0,1,0,-1,1,0,100000000,false
865667,,bse_fo,SO,PRESTIGE,PRESTIGE26OCT1720PE,PE,PRESTIGE29OCT261720.00PE,,533274,,,PRESTIGE26OCT1720PE,,,5,450,1793298599,1,2,172000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,450,0,38790,16470,1,1,1,0,0,1,0,-1,1,0,100000000,false
875938,,bse_fo,SO,CROMPTON,CROMPTON26OCT280PE,PE,CROMPTON29OCT26280.00PE,,539876,,,CROMPTON26OCT280PE,,,5,2150,1793298599,1,2,28000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,2150,0,7350,3350,1,1,1,0,0,1,0,-1,1,0,90000,false
867303,,bse_fo,IO,BANKEX,BANKEX26OCT61700PE,PE,BANKEX29OCT2661700.00PE,,12,,,BANKEX26OCT61700PE,,,5,30,1793298599,1,2,6.17e+06,BSE,IO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Cash,,0,1,0.00,30,0,111440,12655,1,1,1,0,0,1,0,-1,1,0,900,false
862203,,bse_fo,SO,VEDL,VEDL26OCT245PE,PE,VEDL29OCT26245.00PE,,500295,,,VEDL26OCT245PE,,,5,1150,1793298599,1,2,24500,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,1150,0,2450,5,1,1,1,0,0,1,0,-1,1,0,80000,false
868282,,bse_fo,SO,ETERNAL,ETERNAL26OCT335CE,CE,ETERNAL29OCT26335.00CE,,543320,,,ETERNAL26OCT335CE,,,5,2425,1793298599,1,2,33500,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,2425,0,3100,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
867765,,bse_fo,SO,GLENMARK,GLENMARK26OCT2180PE,PE,GLENMARK29OCT262180.00PE,,532296,,,GLENMARK26OCT2180PE,,,5,375,1793298599,1,2,218000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,375,0,4370,5,1,1,1,0,0,1,0,-1,1,0,43500,false
855065,,bse_fo,SO,NMDC,NMDC26SEP93CE,CE,NMDC24SEP2693.00CE,,526371,,,NMDC26SEP93CE,,,5,6750,1790274599,1,2,9300,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,6750,0,2005,5,1,1,1,0,0,1,0,-1,1,0,225000,false
1115119,,bse_fo,SO,GODREJPROP,GODREJPROP26NOV2020CE,CE,GODREJPROP26NOV262020.00CE,,533150,,,GODREJPROP26NOV2020CE,,,5,325,1795717799,1,2,202000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,325,0,5620,5,1,1,1,0,0,1,0,-1,1,0,19000,false
888202,,bse_fo,SO,JUBLFOOD,JUBLFOOD26OCT540PE,PE,JUBLFOOD29OCT26540.00PE,,533155,,,JUBLFOOD26OCT540PE,,,5,1250,1793298599,1,2,54000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,1250,0,9050,3120,1,1,1,0,0,1,0,-1,1,0,50000,false
1128966,,bse_fo,IO,SENSEX,SENSEX26SEP68400PE,PE,SENSEX24SEP2668400.00PE,,1,,,SENSEX26SEP68400PE,,,5,20,1790274599,1,2,6.84e+06,BSE,IO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Cash,,1,1,0.00,20,0,2005,5,1,1,1,0,0,1,0,-1,1,0,1000,false
867718,,bse_fo,IO,FOCIT,FOCIT26SEP43100CE,CE,FOCIT24SEP2643100.00CE,,75,,,FOCIT26SEP43100CE,,,5,45,1790274599,1,2,4.31e+06,BSE,IO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Cash,,0,1,0.00,45,0,2005,5,1,1,1,0,0,1,0,-1,1,0,1350,false
1112410,,bse_fo,SO,SOLARINDS,SOLARINDS26NOV19000CE,CE,SOLARINDS26NOV2619000.00CE,,532725,,,SOLARINDS26NOV19000CE,,,5,50,1795717799,1,2,1.9e+06,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,50,0,223805,23540,1,1,1,0,0,1,0,-1,1,0,100000000,false
1129715,,bse_fo,SO,PAYTM,PAYTM26OCT1880PE,PE,PAYTM29OCT261880.00PE,,543396,,,PAYTM26OCT1880PE,,,5,725,1793298599,1,2,188000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,725,0,27815,5525,1,1,1,0,0,1,0,-1,1,0,100000000,false
868494,,bse_fo,SO,ADANIPORTS,ADANIPORTS26OCT1600PE,PE,ADANIPORTS29OCT261600.00PE,,532921,,,ADANIPORTS26OCT1600PE,,,5,475,1793298599,1,2,160000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,475,0,4735,5,1,1,1,0,0,1,0,-1,1,0,32000,false
1100865,,bse_fo,SO,ADANIPORTS,ADANIPORTS26NOV1720PE,PE,ADANIPORTS26NOV261720.00PE,,532921,,,ADANIPORTS26NOV1720PE,,,5,475,1795717799,1,2,172000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,475,0,13355,2240,1,1,1,0,0,1,0,-1,1,0,32000,false
846670,,bse_fo,SO,PNBHOUSING,PNBHOUSING26SEP1110CE,CE,PNBHOUSING24SEP261110.00CE,,540173,,,PNBHOUSING26SEP1110CE,,,5,650,1790274599,1,2,111000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,650,0,6880,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
846749,,bse_fo,SO,ASIANPAINT,ASIANPAINT26SEP2560PE,PE,ASIANPAINT24SEP262560.00PE,,500820,,,ASIANPAINT26SEP2560PE,,,5,250,1790274599,1,2,256000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,250,0,22580,5,1,1,1,0,0,1,0,-1,1,0,8000,false
847713,,bse_fo,SO,HINDALCO,HINDALCO26SEP940CE,CE,HINDALCO24SEP26940.00CE,,500440,,,HINDALCO26SEP940CE,,,5,700,1790274599,1,2,94000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,700,0,10460,5,1,1,1,0,0,1,0,-1,1,0,56000,false
867647,,bse_fo,SO,COFORGE,COFORGE26SEP1880PE,PE,COFORGE24SEP261880.00PE,,532541,,,COFORGE26SEP1880PE,,,5,475,1790274599,1,2,188000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,475,0,22910,5,1,1,1,0,0,1,0,-1,1,0,6000,false
846114,,bse_fo,SO,AUBANK,AUBANK26SEP960CE,CE,AUBANK24SEP26960.00CE,,540611,,,AUBANK26SEP960CE,,,5,1000,1790274599,1,2,96000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,1000,0,15360,770,1,1,1,0,0,1,0,-1,1,0,30000,false
1101174,,bse_fo,SO,SAIL,SAIL26NOV210CE,CE,SAIL26NOV26210.00CE,,500113,,,SAIL26NOV210CE,,,5,4700,1795717799,1,2,21000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,4700,0,2355,5,1,1,1,0,0,1,0,-1,1,0,320000,false
881941,,bse_fo,SO,LUPIN,LUPIN26OCT2260CE,CE,LUPIN29OCT262260.00CE,,500257,,,LUPIN26OCT2260CE,,,5,425,1793298599,1,2,226000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,425,0,4630,5,1,1,1,0,0,1,0,-1,1,0,34000,false
887315,,bse_fo,IO,SENSEX,SENSEX26O0176900CE,CE,SENSEX01OCT2676900.00CE,,1,,,SENSEX26O0176900CE,,,5,20,1790879399,1,2,7.69e+06,BSE,IO,1790879399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790812800,1790812800,,,,,Cash,,0,1,0.00,20,320,48985,5,1,1,1,0,0,1,0,-1,1,0,1000,false
1110727,,bse_fo,SO,SBILIFE,SBILIFE26NOV1720PE,PE,SBILIFE26NOV261720.00PE,,540719,,,SBILIFE26NOV1720PE,,,5,375,1795717799,1,2,172000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,375,0,7525,700,1,1,1,0,0,1,0,-1,1,0,22500,false
880770,,bse_fo,SO,MARICO,MARICO26OCT800CE,CE,MARICO29OCT26800.00CE,,531642,,,MARICO26OCT800CE,,,5,1200,1793298599,1,2,80000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,1200,0,6135,725,1,1,1,0,0,1,0,-1,1,0,48000,false
1103101,,bse_fo,SO,PNBHOUSING,PNBHOUSING26NOV1160CE,CE,PNBHOUSING26NOV261160.00CE,,540173,,,PNBHOUSING26NOV1160CE,,,5,650,1795717799,1,2,116000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,650,0,9590,255,1,1,1,0,0,1,0,-1,1,0,100000000,false
1119265,,bse_fo,SO,GLENMARK,GLENMARK26OCT2640PE,PE,GLENMARK29OCT262640.00PE,,532296,,,GLENMARK26OCT2640PE,,,5,375,1793298599,1,2,264000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,375,0,36090,10810,1,1,1,0,0,1,0,-1,1,0,43500,false
1134207,,bse_fo,SO,PREMIERENE,PREMIERENE26SEP740PE,PE,PREMIERENE24SEP26740.00PE,,544238,,,PREMIERENE26SEP740PE,,,5,650,1790274599,1,2,74000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,650,0,2030,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
883033,,bse_fo,SO,KAYNES,KAYNES26SEP4250CE,CE,KAYNES24SEP264250.00CE,,543664,,,KAYNES26SEP4250CE,,,5,150,1790274599,1,2,425000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,150,0,2185,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
1101077,,bse_fo,SO,BOSCHLTD,BOSCHLTD26NOV48000CE,CE,BOSCHLTD26NOV2648000.00CE,,500530,,,BOSCHLTD26NOV48000CE,,,5,25,1795717799,1,2,4.8e+06,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,25,0,433850,53080,1,1,1,0,0,1,0,-1,1,0,1500,false
841825,,bse_fo,SO,ADANIGREEN,ADANIGREEN26SEP1560PE,PE,ADANIGREEN24SEP261560.00PE,,541450,,,ADANIGREEN26SEP1560PE,,,5,600,1790274599,1,2,156000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,600,0,42440,14385,1,1,1,0,0,1,0,-1,1,0,100000000,false
1114715,,bse_fo,SF,LTM,LTM26NOVFUT,XX,LTM26NOV26FUT,,540005,,,LTM26NOVFUT,,,5,150,1795717799,1,2,0,BSE,SF,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,150,0,474160,387945,1,1,1,0,0,1,0,-1,1,0,4500,false
847431,,bse_fo,SO,TATASTEEL,TATASTEEL26SEP180CE,CE,TATASTEEL24SEP26180.00CE,,500470,,,TATASTEEL26SEP180CE,,,5,2750,1790274599,1,2,18000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,2750,0,2895,5,1,1,1,0,0,1,0,-1,1,0,220000,false
842844,,bse_fo,SO,SIEMENS,SIEMENS26SEP3700PE,PE,SIEMENS24SEP263700.00PE,,500550,,,SIEMENS26SEP3700PE,,,5,175,1790274599,1,2,370000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,175,0,13910,5,1,1,1,0,0,1,0,-1,1,0,8250,false
1131892,,bse_fo,SO,SRF,SRF26OCT2100PE,PE,SRF29OCT262100.00PE,,503806,,,SRF26OCT2100PE,,,5,200,1793298599,1,2,210000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,200,0,2525,5,1,1,1,0,0,1,0,-1,1,0,11250,false
864171,,bse_fo,SO,MFSL,MFSL26OCT1660PE,PE,MFSL29OCT261660.00PE,,500271,,,MFSL26OCT1660PE,,,5,400,1793298599,1,2,166000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,400,0,19060,4760,1,1,1,0,0,1,0,-1,1,0,32000,false
1113363,,bse_fo,SO,IOC,IOC26NOV145CE,CE,IOC26NOV26145.00CE,,530965,,,IOC26NOV145CE,,,5,4875,1795717799,1,2,14500,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,4875,0,2380,5,1,1,1,0,0,1,0,-1,1,0,292500,false
1115805,,bse_fo,SO,KPITTECH,KPITTECH26NOV610PE,PE,KPITTECH26NOV26610.00PE,,542651,,,KPITTECH26NOV610PE,,,5,775,1795717799,1,2,61000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,775,0,10030,3390,1,1,1,0,0,1,0,-1,1,0,100000000,false
843022,,bse_fo,IO,SENSEX,SENSEX27JUN81000CE,CE,SENSEX24JUN2781000.00CE,,1,,,SENSEX27JUN81000CE,,,5,20,1813861799,1,2,8.1e+06,BSE,IO,1813861799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1813795200,1813795200,,,,,Cash,,0,1,0.00,20,0,338730,91140,1,1,1,0,0,1,0,-1,1,0,1000,false
865007,,bse_fo,SO,TORNTPHARM,TORNTPHARM26OCT4650CE,CE,TORNTPHARM29OCT264650.00CE,,500420,,,TORNTPHARM26OCT4650CE,,,5,125,1793298599,1,2,465000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,125,0,51795,9485,1,1,1,0,0,1,0,-1,1,0,15000,false
1115138,,bse_fo,SO,TIINDIA,TIINDIA26NOV2550PE,PE,TIINDIA26NOV262550.00PE,,540762,,,TIINDIA26NOV2550PE,,,5,200,1795717799,1,2,255000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,200,0,20610,3660,1,1,1,0,0,1,0,-1,1,0,100000000,false
843522,,bse_fo,SO,ALKEM,ALKEM26SEP5100PE,PE,ALKEM24SEP265100.00PE,,539523,,,ALKEM26SEP5100PE,,,5,125,1790274599,1,2,510000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,125,0,4530,5,1,1,1,0,0,1,0,-1,1,0,8000,false
1105290,,bse_fo,SF,COCHINSHIP,COCHINSHIP26NOVFUT,XX,COCHINSHIP26NOV26FUT,,540678,,,COCHINSHIP26NOVFUT,,,5,400,1795717799,1,2,0,BSE,SF,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,400,0,148325,121360,1,1,1,0,0,1,0,-1,1,0,100000000,false
850235,,bse_fo,SO,ADANIGREEN,ADANIGREEN26SEP1440CE,CE,ADANIGREEN24SEP261440.00CE,,541450,,,ADANIGREEN26SEP1440CE,,,5,600,1790274599,1,2,144000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,600,0,2145,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
1114860,,bse_fo,SO,SBIN,SBIN26NOV1020CE,CE,SBIN26NOV261020.00CE,,500112,,,SBIN26NOV1020CE,,,5,750,1795717799,1,2,102000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,750,0,5940,430,1,1,1,0,0,1,0,-1,1,0,45000,false
1116961,,bse_fo,SO,BDL,BDL26NOV1420CE,CE,BDL26NOV261420.00CE,,541143,,,BDL26NOV1420CE,,,5,425,1795717799,1,2,142000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,425,0,3725,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
849111,,bse_fo,SO,TECHM,TECHM26SEP1444PE,PE,TECHM24SEP261444.00PE,,532755,,,TECHM26SEP1444PE,,,5,600,1790274599,1,2,144400,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,600,0,480,5,1,1,1,0,0,1,0,-1,1,0,24000,false
1121459,,bse_fo,SO,COCHINSHIP,COCHINSHIP26NOV1340CE,CE,COCHINSHIP26NOV261340.00CE,,540678,,,COCHINSHIP26NOV1340CE,,,5,400,1795717799,1,2,134000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,400,0,18245,2195,1,1,1,0,0,1,0,-1,1,0,100000000,false
1121161,,bse_fo,SO,BIOCON,BIOCON26NOV370PE,PE,BIOCON26NOV26370.00PE,,532523,,,BIOCON26NOV370PE,,,5,2500,1795717799,1,2,37000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,2500,0,3510,5,1,1,1,0,0,1,0,-1,1,0,100000,false
1132808,,bse_fo,SO,HINDALCO,HINDALCO26NOV820CE,CE,HINDALCO26NOV26820.00CE,,500440,,,HINDALCO26NOV820CE,,,5,700,1795717799,1,2,82000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,700,0,23825,10675,1,1,1,0,0,1,0,-1,1,0,56000,false
841755,,bse_fo,SO,BIOCON,BIOCON26SEP390PE,PE,BIOCON24SEP26390.00PE,,532523,,,BIOCON26SEP390PE,,,5,2500,1790274599,1,2,39000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,2500,0,3230,5,1,1,1,0,0,1,0,-1,1,0,100000,false
865723,,bse_fo,SO,INOXWIND,INOXWIND26OCT62.5PE,PE,INOXWIND29OCT2662.50PE,,539083,,,INOXWIND26OCT62.5PE,,,5,6400,1793298599,1,2,6250,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,6400,0,2085,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
1117380,,bse_fo,SO,BRITANNIA,BRITANNIA26NOV5650CE,CE,BRITANNIA26NOV265650.00CE,,500825,,,BRITANNIA26NOV5650CE,,,5,125,1795717799,1,2,565000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,125,0,6490,5,1,1,1,0,0,1,0,-1,1,0,6000,false
880878,,bse_fo,SO,ADANIENT,ADANIENT26OCT2650PE,PE,ADANIENT29OCT262650.00PE,,512599,,,ADANIENT26OCT2650PE,,,5,309,1793298599,1,2,265000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,309,0,10870,5,1,1,1,0,0,1,0,-1,1,0,9000,false
1130411,,bse_fo,SO,OBEROIRLTY,OBEROIRLTY26NOV1620CE,CE,OBEROIRLTY26NOV261620.00CE,,533273,,,OBEROIRLTY26NOV1620CE,,,5,350,1795717799,1,2,162000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,350,0,26835,7620,1,1,1,0,0,1,0,-1,1,0,28000,false
868236,,bse_fo,SO,ITC,ITC26OCT287.5PE,PE,ITC29OCT26287.50PE,,500875,,,ITC26OCT287.5PE,,,5,1725,1793298599,1,2,28750,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,1725,0,4170,170,1,1,1,0,0,1,0,-1,1,0,64000,false
841705,,bse_fo,SO,MARUTI,MARUTI26SEP13800PE,PE,MARUTI24SEP2613800.00PE,,532500,,,MARUTI26SEP13800PE,,,5,50,1790274599,1,2,1.38e+06,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,50,0,217430,72060,1,1,1,0,0,1,0,-1,1,0,3000,false
859726,,bse_fo,SO,ULTRACEMCO,ULTRACEMCO26SEP12360PE,PE,ULTRACEMCO24SEP2612360.00PE,,532538,,,ULTRACEMCO26SEP12360PE,,,5,50,1790274599,1,2,1.236e+06,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,50,0,220590,95990,1,1,1,0,0,1,0,-1,1,0,3000,false
866771,,bse_fo,SO,KFINTECH,KFINTECH26OCT800PE,PE,KFINTECH29OCT26800.00PE,,543720,,,KFINTECH26OCT800PE,,,5,575,1793298599,1,2,80000,BSE,SO,1793298599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1793232000,1793232000,,,,,Physical,,0,1,0.00,575,0,2995,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
1117096,,bse_fo,SO,PIIND,PIIND26NOV2650PE,PE,PIIND26NOV262650.00PE,,523642,,,PIIND26NOV2650PE,,,5,175,1795717799,1,2,265000,BSE,SO,1795717799,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1795651200,1795651200,,,,,Physical,,0,1,0.00,175,0,46825,21345,1,1,1,0,0,1,0,-1,1,0,7500,false
846262,,bse_fo,SO,CHOLAFIN,CHOLAFIN26SEP1900CE,CE,CHOLAFIN24SEP261900.00CE,,511243,,,CHOLAFIN26SEP1900CE,,,5,625,1790274599,1,2,190000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,625,0,2440,5,1,1,1,0,0,1,0,-1,1,0,25000,false
845686,,bse_fo,SO,MANKIND,MANKIND26SEP2400CE,CE,MANKIND24SEP262400.00CE,,543904,,,MANKIND26SEP2400CE,,,5,250,1790274599,1,2,240000,BSE,SO,1790274599,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1790208000,1790208000,,,,,Physical,,0,1,0.00,250,0,3920,5,1,1,1,0,0,1,0,-1,1,0,100000000,false
